Gene	C3N_01408	C3N_02088	C3N_03076	C3N_01489	C3N_02928	C3N_03057	C3N_00560	C3N_02150	C3N_00551	C3N_02089	C3N_03054	C3N_01028	C3N_01016	C3N_02153	C3N_00556	C3N_04127	C3N_00578	C3N_01023	C3N_00545	C3N_02421	C3N_00180	C3N_02425	C3N_00546	C3N_00580	C3N_02424	C3N_02572	C3N_00167	C3N_02155	C3N_00555	C3N_01415	C3N_00547	C3N_02090	C3N_01017	C3N_02142	C3N_01019	C3N_01410	C3N_00169	C3N_03073
CYP26B1	7.97602011794369	8.01910427523288	7.83826502144194	7.97316865353446	8.04209580070051	7.35774830043772	9.56248812056692	7.58705354757458	8.63605732819975	8.73653166757292	7.89988690643539	8.15902818961561	7.92555296713792	7.93207232304526	8.47395962831433	8.07189080307741	7.07167288176314	7.78292469864137	7.91432102310456	7.76793571677843	7.0320006479214	8.95330109098541	7.36512857122348	6.98698215907457	8.37944979024045	7.65018632704843	7.43749403929885	7.2078017147644	8.02261197030119	7.4654493907269	8.04826864810962	7.99124818582337	8.08248468164651	8.15578047271169	7.34520972184032	7.56564258197445	7.74537124455207	6.70948611970025
ICA1	11.3827442845	11.5320848933794	10.0273481029514	10.8222139634367	10.3695257576217	11.3694973207584	11.6211349516507	11.3425320725213	10.771527337113	11.20096263256	11.1528492707935	9.68390065318094	12.4778234139238	11.006573196598	10.2283983625242	9.01459686842279	11.6132358232135	11.4911831971701	11.0897598443485	11.2776446345719	12.089704370142	8.04611110464998	11.7125934662969	11.6203955557032	9.78972799562115	11.2470171183231	11.7869416100206	12.0298141513909	8.72759981165875	11.3263103683781	12.1790735448613	10.505649272128	10.1403613284773	9.8544378502529	11.3198764875162	11.8448014119343	10.9964534945776	11.2445258351999
DBNDD1	9.18502465033123	8.83998880965779	8.7771414015172	9.4596571176922	9.05400873624232	8.44248020167447	9.02689959554725	9.56234662564922	9.23442407401647	9.44303305454214	8.05579757733788	8.757549495335	9.05315005647273	9.66064318634448	8.95816013113438	8.53103823041708	9.45720459270948	9.60953334495433	9.01064282963867	8.56800087788939	10.0507919507362	8.36801253224425	8.82968322195619	9.73949049242551	9.46691898210084	8.94140722658621	9.98443853901278	9.21614285443493	9.25024344624653	9.03627996792443	10.1297211686875	8.42240560990405	9.33486594014736	9.69896717104413	8.97900233879898	9.8968402330005	8.96218606097914	9.51582674919001
ALS2	11.3840785461827	11.3201786008202	11.4203055399726	11.288713359845	11.3330295648746	11.1835312761595	10.9011398688287	11.0204752090185	11.0863590631782	12.2277709732072	11.5311473959455	11.1508065007328	11.7337367271534	10.6911755114875	10.8798683270843	11.2904784001961	11.224983122963	11.3448170403405	11.1972940090664	11.2326347181955	11.2180359082021	11.1966415861797	10.9516461752473	11.2207113207965	10.700607247367	10.8759129478543	11.6404876187318	12.0743135220598	11.4076282755834	11.1643850961451	11.4875015890551	11.4313356414087	12.0176511898138	11.0810755571932	11.6422876365801	11.4570041610453	11.6620418011314	11.650842267234
CASP10	11.0297574925808	11.472664844838	10.7691875045478	11.4119259003965	11.3359249641841	11.3718528728271	11.1108844227665	11.2751099981709	11.4296485529123	10.0968465744508	11.772090935829	11.0016327158278	10.9712435033006	10.4526686780828	11.2372477635424	11.5380870823383	10.9556767778318	11.2948625837852	11.6512715213953	10.9644063852222	9.44255400276777	10.5006879518382	10.2231231696051	11.3611888572564	12.156205257747	10.63208875968	12.0864320016606	11.3796909042798	10.819244362006	11.7919782852983	11.6004796246134	11.3514646567629	10.7658758063906	11.2572386942889	12.3525393239345	11.0203055322879	11.6617260366297	11.2904164142982
CFLAR	13.4412673168956	13.4087548276229	12.7344904393867	13.9111329455382	13.33026184967	14.1833472724693	12.7953411718313	12.8616675936806	13.0005764079212	12.3281070493321	14.0541006940745	12.8902600276449	13.1173374919487	13.0207624510521	13.4758449811823	13.3356789942992	12.8850853147521	12.8859677221135	14.5892582780552	14.2065010334494	12.6775587896104	12.5037033046568	12.8622931580552	13.9420329129638	13.552903669353	13.4420120085506	14.6162376238228	12.3090689500553	12.3445097003084	12.6896894944311	13.554827145923	13.2016578363504	13.1411123889518	13.8102576978713	14.5205253963274	12.9668836396554	13.3102666747751	13.5401223996671
TFPI	14.097068492325	13.9294952546535	10.7684058629835	12.4858894521488	11.4324091570304	11.3641831941187	11.9965442754729	13.0313114849585	11.9595303673546	11.5709729310035	12.7150571139584	12.4480556659867	13.1905243976471	11.0625050089548	11.6909451153771	12.0774786246461	12.026448592771	11.0742948406496	13.0276044648205	14.3893978274108	12.0317932146023	9.36010272415194	14.3009381509031	13.2092188263402	12.8929757402345	12.6675940552637	13.4458237107136	11.8592960712984	11.8629208734051	12.117795072836	12.3526316580164	12.7456136037338	11.6007347447969	11.4488535684466	16.1832543089255	12.2158794646749	12.4783685799035	12.088448794069
NDUFAF7	9.95438544012824	9.90391336166504	10.3438604454245	10.0202673292774	9.71792880623854	9.91465614172002	9.62099666738278	9.99555836172503	9.62685059735661	10.7297791730519	9.93806995448605	10.0011226330691	10.2118714910712	10.0534977563431	9.9367945616086	9.89272155046887	9.76203536949372	9.79614073390151	9.64754958496682	9.93895726990971	10.1213522738848	10.2548729426851	10.0267587353407	10.3539806622709	9.75955915385091	10.1133927891075	10.3192167440128	10.2709082589955	10.3274084005122	9.93967174278322	9.82292339322175	9.85947014488766	10.805298318011	9.81082901486637	10.2521170605498	10.4748330489928	9.87464929369873	10.1588828028118
RBM5	11.8857543443574	12.1564637148312	12.0434131386139	12.1759596547559	12.3587882502108	12.4098079144617	11.76552107796	12.2989690077459	12.0666260595507	11.8473562444992	12.4758826249367	12.2468248083667	12.0799320416808	12.4635387842878	12.1755172567711	12.1082917807238	12.4498333873364	12.2782198679524	12.179037148748	12.5540162424365	12.2605288439519	11.8356905758286	12.3606504058261	12.0982982622222	12.0699404026514	11.9178347122247	12.1411689947811	12.1849152708585	12.0347347923816	11.799847087558	12.3864324482648	12.0071121282222	11.7248739457864	11.7390745277522	12.6430688643449	12.1649128367134	11.9305929485787	12.8784012801074
MTMR7	8.28441927492878	9.1410191217269	7.94394389156618	8.11856286122901	8.46607675592547	8.11726067808474	9.13256503442557	8.88528279263767	7.9028627098837	8.61530889236292	8.47488653676635	7.86313848966843	10.4030582423647	8.10344086909307	8.07660284887515	7.91020048601248	7.86059294099819	9.2123684630338	8.52446646014984	7.87219365768158	10.7518156779288	7.5208019639372	8.00978381175338	7.71113093670081	8.23048003092559	8.40758354996811	7.85590489459385	9.9612580490653	7.79345210261327	7.87142818920378	11.1674141497865	8.66994156316359	7.98099795366373	7.8102228061203	7.8562078582044	9.29496314210474	9.3498916540492	8.42046321882754
SLC7A2	10.6267170517094	10.8045255215457	9.10996160588574	10.918265952511	10.1090336278397	11.944860079346	12.7841464567007	14.7892029861549	9.7292656794247	13.0232150308261	11.9289888995463	9.82370149702771	14.0029079473757	8.81644341727959	9.0418543084074	10.6704727776015	10.2801292143357	14.0126713864018	12.1350078418711	10.3176212365306	13.8490935078808	8.16936185766866	8.91800634153062	10.1312118006384	8.80197784311432	10.6860164435551	9.05850582356476	13.8886238624004	9.56577793161283	9.52694679353888	14.6450417297276	11.1386197513949	9.72717368831495	9.35990458648296	8.52589437592964	13.8449261357473	12.3879578672451	10.1207645390895
ARF5	10.7623969035777	10.5597708962177	10.6400853838696	10.4539714397338	10.1852114908247	10.7491508467893	11.1414032161658	10.6596167935351	11.2485660336103	10.1760581506987	10.3682675539559	10.7849126278601	10.1243243234744	10.3929031153141	10.4011929490182	10.5464293714154	10.5072389852452	10.8144712420827	10.848019593153	10.3946936113388	11.2981476533635	12.0931818745521	10.9641624855789	11.5084528968814	10.7079463587055	10.7169167288075	10.8629142051421	10.8262325213907	11.350626540432	10.9545934355822	10.2998094870293	10.8193847852398	11.2605204224041	10.726412221152	10.7978821633142	10.7356353055997	11.047187410456	10.4561474417887
SARM1	9.21289053259952	9.10248951765619	9.07157257529801	9.1112315914386	9.31605849279594	9.38856122244324	9.53906067262611	8.82149407556721	9.25657327167791	8.10904880852179	9.20462407252199	8.86005811327094	9.02198122107643	9.6725086286869	8.51360570846413	8.35675361251475	8.61339917784225	8.7513145267991	8.92427576066531	9.83172390340889	9.4916347055056	8.51166523909431	9.46309164161696	9.21512912813317	8.72250018157487	9.5921201648618	9.6037836171303	8.92117218651095	8.96391638897497	9.00463540588098	9.04793499630175	9.12396484711823	8.91677381241928	9.27450834432757	8.72065353110976	9.08002932554575	8.87038185178438	9.49665880617057
POLDIP2	11.753734721757	11.4594884312743	11.0313127835121	11.7487611603316	11.0767407789772	10.9945922522435	12.2591512246593	11.8910236997118	12.1510388792871	11.703911237704	10.8054962543407	11.5652981637105	11.0049299911124	11.5587718919118	11.2713790126675	11.1093350318524	10.9750131800603	11.2491556818962	11.1648785014868	11.4070828664547	11.0063984184807	11.5657855737477	11.6533547629245	11.839605484292	11.1228588201981	11.3728915709932	12.0421073986028	12.3339978881237	11.8450506258592	12.002080176802	11.408767682823	11.2949047300092	11.5421071401417	12.1268507908338	11.581199896834	11.2092023181804	11.4596612750515	11.1708351262545
PLXND1	12.7862530071087	12.8094946249951	11.6537304182728	13.0383126980585	12.1678288719564	11.5214932917927	12.3195312457886	12.3678217149074	13.3650900773341	12.3194590459255	11.4318770212533	12.4496397778363	12.1356576639891	14.2603323642284	12.605941820856	12.1032617623986	15.1694801466005	12.5000076703626	12.6010011300156	12.6135186623736	13.4277956966856	11.8589224752482	14.4657707185409	12.7125762118629	13.063272617047	12.078464772823	12.9415366429879	12.2693578315319	11.8002903132124	12.3152321926383	13.477399726488	11.9859826547949	11.0876241082276	12.8982199023909	12.0598998500521	12.757497020259	13.0045195874291	11.7592812250304
AK2	12.5436030700733	12.6016085121538	12.5494074131039	12.7129934357683	12.8975442758259	12.9085545895553	12.6987873031198	12.8685750021726	12.4491284663562	12.6961021935051	12.4550693599477	12.5715274076966	12.9752764006389	13.2618503843302	12.130599760112	12.205038075884	13.1504546478826	13.1948451298885	12.321463949035	12.6299733166309	12.1433163171123	12.8506873559903	13.3139083603125	13.0576475139703	12.3578352382785	12.6329974496631	12.7675822575197	13.3730530490015	12.7203417632136	12.8985708705259	12.8134262761919	12.327905594576	11.8706974866441	13.1608135452688	12.4465862076797	12.4603902953171	12.5827427146075	12.9649870717332
CD38	10.077298950848	9.12829549941194	10.7215189907018	10.5406293086481	9.43880913879499	12.7391152162009	10.6084904319148	11.2772996387681	10.1623511642482	10.6054363120826	11.4225536778771	10.7663475806308	10.5119256463202	7.72954319323783	10.0928688665692	10.3835106981445	9.55893256205818	10.4588315942789	10.1858616393102	8.84262042659283	8.99030317061035	9.93134229953899	10.0373792838719	9.93783632706749	12.457378311647	9.91356091673862	10.5614821850598	9.48362792587664	10.2567704663469	10.2524559296296	11.1379167103076	10.5878021100314	9.80226965869982	9.9622031276378	10.0586843117503	10.2361091089679	10.0893415051196	8.70542306720287
FKBP4	11.0289042189134	11.1955466355201	12.6728982931706	11.7040655334218	10.707580354484	10.5879999754859	11.5621055551594	12.4273931822394	11.3434760140946	13.7563709302893	10.6912135930538	11.1663223365291	9.96145251522612	11.1765109174846	11.4912883906836	11.8827986353632	11.0262231592086	11.0837984131114	11.2253447574614	10.6255398782961	11.4699180052836	12.5553143485749	10.8844509799494	12.5137095465285	12.1068102162203	10.683411129138	10.1347576466596	11.6143264310069	12.810458405289	11.7696379385122	11.4513385131828	10.7626903794668	12.4697768822849	11.1700179620616	11.5380745185171	10.1518783252569	10.7384829978012	9.77582502608411
KDM1A	11.9049257802229	12.0588772113899	12.7354883635351	11.8524665438211	11.9987607790699	12.0511340963384	12.6549037136503	12.320078333204	11.4434433346256	13.100951641495	11.8370789940799	12.1891950316406	12.0966690812095	11.641736186175	11.7671040326747	12.2077186377627	12.4927992900639	11.7806955563695	11.6392572467076	11.674915535492	12.4877286106729	12.4438145727669	11.5507094916667	12.516396881966	11.4668624942217	11.9592537390365	12.0146804450479	12.697556265734	13.2755871965234	11.8154569477101	12.1826854195112	11.8367283239079	11.7653465662664	11.5843882994046	11.4306502104794	12.1876842313197	11.9153135700763	11.7663160910145
RBM6	12.0354007630163	11.9287427397398	12.8854330897374	12.2299215627465	12.4758661457603	12.6989096235358	12.2398159127465	12.4629026758331	12.3546880328197	12.1336013153503	12.6458691525243	12.3999777015672	12.9022030473352	12.1176475167044	12.3250550671832	12.5476130819931	12.3630027309682	12.4297130152174	12.5341901741369	12.5845784146211	12.2075614819739	12.4487329327846	12.2659746563813	12.336204669144	12.5931929005689	12.1592491947785	12.3283925051559	12.3370839175106	12.2206556721431	12.0243162675111	12.4705799559832	12.489401882714	12.2094889612031	11.736600413849	12.78057870558	12.6528978148071	12.0955659941324	12.9688019358702
CAMKK1	10.1563340812835	9.12188928395981	10.1577049021956	9.0731097555153	9.86263751782359	9.10362945852071	9.27624045917709	9.57681014786904	8.86229822419845	9.82193268548403	9.15946839019817	8.58318574374756	8.57160193896676	9.43194373495636	8.58271268022103	9.12349350912879	8.71652065537819	9.11561951763625	9.1529179554556	9.8605617099607	9.53268198980972	9.824078182634	9.73814531513113	8.9622404914924	9.23907611275221	8.93841192669394	9.13013214672468	8.53967914535614	9.54130222189088	8.74031202522176	9.67884581825342	8.77647732579418	9.46991894340779	9.11760129859018	8.90802118496898	9.39219182204932	8.84987048982056	9.55133370545119
RECQL	11.1593674735634	11.2832546635507	11.4459140709904	11.4992237261861	10.9088584444049	10.6230987000084	11.0641462494847	10.8365615656839	10.8444250382593	11.4009371785836	10.9561730224432	11.0188343099996	11.3816171226434	10.6895224806235	11.5161916410707	11.6790652446165	11.0282076561698	10.7646544741306	10.8762525638808	10.4153225159687	10.7599318490667	10.7811086923547	10.9227232021222	10.8691123066202	11.1322299466862	10.5863216372276	10.265237061359	10.5945277654461	11.1876811522962	11.1326652380026	10.4611049021363	10.9456911803685	11.3073987752644	11.8534779651848	10.5201432020687	10.9743328408976	10.8263365125289	10.0716368382818
VPS50	10.8462113277617	10.8367725804202	11.3531768268824	10.9557454596309	11.0896702769451	11.3403245849346	11.1114451292152	11.0296009658273	11.1288047447055	10.3508915102938	11.3653090288292	10.7974343679804	11.0269569516563	11.3167665137945	11.0282368820853	11.3242468067042	10.8024853443004	11.0454013688778	10.6075070260153	10.906612376533	10.9641210254508	11.1765292071841	11.2597536331914	11.2972208162767	10.9908406466153	11.1257749715462	10.886286724565	11.1665010771953	10.7865131609819	11.4737235783334	10.3665253869474	11.0460484474539	11.4240802195244	10.9834845849777	10.9065704834331	11.2146855753593	11.3145069056658	11.3466762884502
HSPB6	7.05024142979826	6.80115193043666	6.95260061684698	7.18195009305064	6.78559547447646	7.07313895609461	7.53830545763561	7.13220947258774	7.1067614192452	6.6590379073897	7.0230742500216	7.1112704284047	6.62817914059885	6.69419014407054	6.96533042013068	6.71449158719747	6.95594360381352	7.29171531166349	7.51490431615766	6.96347328860243	6.96480559945251	6.92348187376244	7.10616293536399	7.04669274034487	6.84994092918414	6.86804042041503	7.2330453321856	6.83679252235146	6.82141714038295	6.87887448932132	7.2495436886028	7.07480464055997	6.8296598080128	6.98271071227595	6.85722849535007	7.49574122587384	7.15327139523339	6.82326184354864
ARHGAP33	7.81229325690796	8.6628425228799	7.96268981083694	8.00099750466363	8.82676788489183	7.78875757804247	8.3924801571645	7.39075588415448	8.06748883589702	7.32278176599608	8.14135456709578	8.00122225027653	8.01812689291963	8.38638679560617	8.05105508549615	7.74752236905378	7.97179830658513	8.59735072644678	8.28171371024642	8.25254791599812	9.40341243992805	8.91584343869085	8.31647218716702	8.12903818009419	8.26790028546248	8.89576688998132	8.45448522590359	8.03138936918989	7.82735261838456	7.56830965954326	8.78988932898254	8.17402395269446	8.43917341723578	8.29429008194205	8.33314167072484	8.0419790756627	8.97271225639337	8.59382151246264
NDUFAB1	10.4604514246668	10.5949202061272	10.7455511177793	9.91672736413148	9.94515549681854	10.1564490246723	10.2597760955498	10.8528194711468	10.6076719829804	10.9996269593049	9.94579934072681	10.1286653053534	10.5119256463202	10.6373103009803	10.5618675924544	10.286267566255	10.842153666653	10.7789455866196	10.2172033766507	10.0665316043469	10.5739253406187	10.7635298368791	10.4352915070054	11.1694207815444	10.1697965323232	10.5816635370954	10.726091961479	10.3092966250148	11.2048314389598	11.2571878052965	10.6796585203178	10.4696497366022	10.8743153629021	10.3352753517877	10.2318748591006	10.7449400424992	10.3758786392155	9.83608652097154
PDK4	11.0841615100673	9.86290958641601	8.95797001852317	12.9462061312381	9.04677328846582	11.631225597131	15.5705645334596	9.39460039702587	10.013848778131	13.6275237371158	13.0494820409641	11.580327955895	10.9413959845335	9.01173361318759	8.69857592665196	11.880280053648	9.69136368338413	12.5752279091065	14.292359294063	9.11979377570098	15.0958602065771	8.63664485861577	11.0785680176853	10.5628884449157	8.40172015390348	10.3480557529581	12.4740807922862	9.06016195092395	11.6281996208496	11.1902943065629	10.3101649240538	10.299299219747	12.2044815245055	9.73780154081026	13.1643672821039	12.6255181094992	10.6026561105855	10.9727533848038
SLC22A16	6.88760996212094	7.21234397331038	7.05001240492092	7.2898692931434	7.31959003774121	7.16448779775644	6.68210671372975	6.92991779468518	6.96500311917901	6.82344062577261	8.73535683989054	6.84721912089731	7.10267936231741	6.73440158047762	7.15487760367823	6.75780947404803	7.05396517656469	7.25025502377581	6.97044751309184	7.42998994572396	7.01051624904111	6.97463729041081	6.80420473613381	6.81071378633469	7.13020184953843	7.04580173928365	7.3072078710394	6.86109090492751	8.10378158726423	7.27772840271508	7.19320031652333	7.30872383625987	7.20255179164909	6.96140191146923	7.10000986597531	7.49574122587384	7.11822374184877	7.30880052599472
ZMYND10	8.20786052220645	9.76099843757259	7.13332343487267	7.50330602996375	8.21185082545666	7.7111241949398	7.41072415932638	7.59585089818221	7.94020319821828	7.10496452024843	10.1346499295017	7.53800587443338	7.63159889680423	8.06433594477817	7.32345898890172	7.48801999594568	8.44371656953491	7.42747814491939	8.85568388850714	8.14894875254064	7.49051917239319	7.47448209723688	7.47335650866157	8.53418039794652	7.65095139357095	7.86899424823129	8.37721827189339	7.37639941624526	7.88581743052531	8.34979129227466	8.42988159567903	8.06316387972934	8.02266607129948	7.16075189345515	7.27226125971839	8.45817469052586	8.95795264443529	8.04535018653194
ABCB5	7.51193958310809	7.40073236856402	7.0847046055311	7.37156906857664	6.826926274417	8.0793923950694	7.33907820216131	7.14760558275529	7.29764304975158	7.28128085386297	7.65611122930533	7.40743393143922	7.29246257345029	7.14915122487216	6.9461850884428	7.41632521246814	6.9770371854641	6.87415771851645	7.32309787167631	7.22698514121645	7.24430957645361	6.59744532954148	6.80420473613381	6.77799974401017	6.60393211154558	7.2249592047491	7.11164176514956	7.93252203190494	6.87299745608352	7.1850561237023	7.06413406972053	7.58343211794266	6.71403104130606	6.8375945434091	7.1473301348392	7.44229545615829	7.50182362537807	6.70948611970025
ARX	6.67689088600347	7.258381863872	7.6488866320181	7.11183910799986	6.73859607489633	8.26331214092179	7.29509583759544	6.99280766451426	9.8040861813537	8.15715773050911	7.9143306784317	6.70483039407144	7.83629985068737	7.01344888492749	6.90547013308905	6.71449158719747	7.10560318720008	7.67524297679904	7.1699332858655	7.00907221156402	6.59443438149357	6.43337965278762	8.17812045159219	7.13440396425542	6.88305931319319	6.58756394060817	7.16284120168157	8.0470705505763	6.5804228734944	9.33292832388745	8.13917723939845	7.42488144660495	6.59558397558791	7.11257488336771	7.55974203437705	7.95931774697024	6.56397701918249	6.91016751799818
SLC25A13	10.8079049411369	10.6365792760471	11.4958040604553	10.4494977960089	10.4114286805142	11.0419863538542	11.4597678183229	10.9806951026379	12.0782520632476	11.7048278348223	10.8892007621708	10.9031580680704	10.785965469523	10.7916555493971	10.6915574282267	11.3536122271421	10.1385770307352	10.9734457039012	10.9203020829859	10.7622647668773	11.2199960874565	11.1911213669091	11.6885199362006	11.5250566721537	11.1991473474959	10.685148530961	10.8526059558407	10.919302707288	11.5971286228932	11.4704394795837	10.6670763521373	10.9847530930194	11.5667825748467	11.3685405070958	11.0200840632144	10.9664052818154	10.9686109774617	10.7990012602827
ST7	10.1734902216677	10.251047764926	9.84108505805339	9.9377270166172	10.2107825195835	10.7216696342805	11.0554297699119	10.1786039166961	10.2256596201964	9.72130281108963	10.2661144807961	9.73029893754123	10.2461937264032	10.4710858368865	9.85515880521044	9.83445163006002	9.78745547813336	10.2315031024192	10.592822633189	10.4164598935685	10.4928457439542	9.41883952082315	10.7021032520608	10.1324936407816	10.6426928961447	10.4841749658639	10.5098749580807	10.1272364782311	9.20833743954213	10.4613307814743	10.1463498208958	10.1058576583905	9.57224233764688	10.0014612357316	9.55780533594236	9.95075641808872	9.98451976524248	10.5315914910378
CDC27	11.6020966585247	11.9000868276511	12.1252006686808	12.1983853203971	11.4418456462764	12.0285585810251	12.1735147588623	12.0145323667778	12.1300271102725	12.2341317510354	12.0131981070682	12.2017844383938	11.8781020817791	11.7806982422741	11.8377661297725	12.2574012899965	11.457640635098	11.4602662206669	11.3915459018197	11.9362734284445	11.8156892923162	11.268508120428	11.8495283551274	11.7593502061103	12.494138639735	11.8233952201923	11.6510077792398	12.0870613999366	11.984410360584	11.8305337625147	11.4446647096306	11.8352044501116	12.0567082535705	12.0641175477915	11.7897318356671	11.7797539825656	11.8758467655119	11.7880812584365
SLC4A1	6.81772434027998	6.71171089190637	6.64630326445958	6.9656329972	6.89845895168571	6.88759521094772	6.88619273629825	6.43337965278762	6.79564109817995	6.59302537738812	6.70784536587881	6.78347854850993	6.62817914059885	6.73440158047762	6.75243436307677	6.79591337728848	6.86082248091472	6.74566045603654	7.90597713935385	6.66045152776571	6.75499004965208	6.76098353675771	6.88692703143601	6.70057429426609	6.77389229756865	6.58756394060817	6.70678069098099	6.81089048748653	6.7616122471683	6.87887448932132	6.60960651737528	6.83537928262059	6.75727851412418	6.58658673166047	6.80077150372291	6.77962647777016	6.7527333859189	6.70948611970025
