GeneName	Module	kTotal	kWithin	kOut	kDiff
ENSG00000196296.14|ATP2A1|protein_coding	turquoise	319.186165183995	102.312272242199	216.873892941796	-114.561620699598
ENSG00000104324.16|CPQ|protein_coding	blue	482.822334749779	102.301122413405	380.521212336374	-278.220089922969
ENSG00000173805.16|HAP1|protein_coding	darkturquoise	437.143331743911	102.293237935286	334.850093808625	-232.55685587334
ENSG00000184012.13|TMPRSS2|protein_coding	blue	465.41516427325	102.271982220723	363.143182052527	-260.871199831804
ENSG00000174780.17|SRP72|protein_coding	turquoise	323.767703233477	102.23873417384	221.528969059637	-119.290234885797
ENSG00000140527.15|WDR93|protein_coding	blue	430.559226918715	102.237442724024	328.321784194691	-226.084341470667
ENSG00000141503.17|MINK1|protein_coding	turquoise	395.777351760983	102.228110080035	293.549241680949	-191.321131600914
ENSG00000133574.10|GIMAP4|protein_coding	orange	441.095049172905	102.139873179024	338.955175993881	-236.815302814857
ENSG00000221986.7|MYBPHL|protein_coding	blue	468.474979150669	102.128739707869	366.3462394428	-264.217499734931
ENSG00000203668.3|CHML|protein_coding	turquoise	310.612437114027	102.123524813391	208.488912300636	-106.365387487246
ENSG00000136352.19|NKX2-1|protein_coding	brown	443.62171596089	102.120860129894	341.500855830995	-239.379995701101
ENSG00000140391.15|TSPAN3|protein_coding	blue	458.160274928544	102.106813376905	356.053461551638	-253.946648174733
ENSG00000109794.13|FAM149A|protein_coding	blue	465.540919801285	102.078089313789	363.462830487495	-261.384741173706
ENSG00000133863.9|TEX15|protein_coding	turquoise	320.158788544618	102.070648484644	218.088140059974	-116.01749157533
ENSG00000178150.10|ZNF114|protein_coding	turquoise	313.172145176074	102.019005930754	211.15313924532	-109.134133314566
ENSG00000084623.12|EIF3I|protein_coding	turquoise	340.527176713521	102.012270701454	238.514906012066	-136.502635310612
ENSG00000100433.16|KCNK10|protein_coding	turquoise	325.302286271497	102.005284442981	223.297001828516	-121.291717385534
ENSG00000163406.11|SLC15A2|protein_coding	blue	461.272729665162	101.982096285568	359.290633379593	-257.308537094025
ENSG00000167165.19|UGT1A6|protein_coding	darkturquoise	374.431064361585	101.975091388928	272.455972972657	-170.480881583729
ENSG00000186832.9|KRT16|protein_coding	darkturquoise	388.804184026272	101.953669774942	286.850514251329	-184.896844476387
ENSG00000185873.8|TMPRSS11B|protein_coding	darkturquoise	410.199633122488	101.85703400939	308.342599113098	-206.485565103708
ENSG00000133636.11|NTS|protein_coding	darkturquoise	407.465609658533	101.815406041224	305.65020361731	-203.834797576086
ENSG00000269586.7|CT45A10|protein_coding	darkturquoise	427.765770016889	101.804420314715	325.961349702173	-224.156929387458
ENSG00000182175.14|RGMA|protein_coding	darkturquoise	402.920786179871	101.760860299541	301.15992588033	-199.399065580789
ENSG00000102900.13|NUP93|protein_coding	turquoise	341.624233861623	101.704235023665	239.919998837959	-138.215763814294
ENSG00000115457.10|IGFBP2|protein_coding	darkturquoise	388.482202939374	101.690048709826	286.792154229547	-185.102105519721
ENSG00000158055.16|GRHL3|protein_coding	darkturquoise	374.101838993866	101.661716019144	272.440122974722	-170.778406955578
ENSG00000130540.14|SULT4A1|protein_coding	turquoise	332.363976545803	101.614327653861	230.749648891942	-129.13532123808
ENSG00000167768.4|KRT1|protein_coding	darkturquoise	375.276184258008	101.583996083488	273.69218817452	-172.108192091032
ENSG00000157765.13|SLC34A2|protein_coding	brown	460.605179167143	101.582377732457	359.022801434686	-257.440423702228
ENSG00000108244.17|KRT23|protein_coding	darkturquoise	387.729883765227	101.579743661188	286.150140104039	-184.570396442852
ENSG00000241635.8|UGT1A1|protein_coding	darkturquoise	373.080742528918	101.578648889447	271.502093639471	-169.923444750023
ENSG00000172296.13|SPTLC3|protein_coding	blue	426.467943025767	101.578137839467	324.8898051863	-223.311667346833
ENSG00000166670.10|MMP10|protein_coding	darkturquoise	394.28926630973	101.573967385219	292.715298924511	-191.141331539292
ENSG00000166025.18|AMOTL1|protein_coding	darkturquoise	365.052936386491	101.566026369275	263.486910017216	-161.920883647941
ENSG00000099622.14|CIRBP|protein_coding	blue	428.297464286223	101.472077193945	326.825387092278	-225.353309898333
ENSG00000159263.16|SIM2|protein_coding	turquoise	349.518369515168	101.422613083525	248.095756431643	-146.673143348118
ENSG00000197641.12|SERPINB13|protein_coding	darkturquoise	376.630475734215	101.324649013705	275.30582672051	-173.981177706805
ENSG00000198821.11|CD247|protein_coding	orange	381.652424854487	101.314919008641	280.337505845846	-179.022586837205
ENSG00000112406.5|HECA|protein_coding	darkturquoise	425.952762925108	101.296947125535	324.655815799573	-223.358868674038
ENSG00000160211.19|G6PD|protein_coding	turquoise	330.20684705963	101.203660211222	229.003186848408	-127.799526637185
ENSG00000145349.17|CAMK2D|protein_coding	blue	434.061169065218	101.201235466088	332.85993359913	-231.658698133042
ENSG00000206531.10|CD200R1L|protein_coding	darkturquoise	388.908578556909	101.184289464789	287.724289092119	-186.53999962733
ENSG00000175414.7|ARL10|protein_coding	turquoise	328.350463878831	101.13873707561	227.211726803221	-126.07298972761
ENSG00000107611.16|CUBN|protein_coding	blue	474.818538766364	101.110416115502	373.708122650862	-272.59770653536
ENSG00000134247.10|PTGFRN|protein_coding	turquoise	334.842116195308	101.107490526124	233.734625669184	-132.627135143061
ENSG00000163600.13|ICOS|protein_coding	orange	411.527902230851	101.078206265326	310.449695965526	-209.3714897002
ENSG00000151702.17|FLI1|protein_coding	orange	471.258838653164	101.066523926178	370.192314726987	-269.125790800809
ENSG00000116824.5|CD2|protein_coding	orange	369.254051574579	100.986667062826	268.267384511753	-167.280717448926
ENSG00000006377.11|DLX6|protein_coding	darkturquoise	362.087330893408	100.959201489085	261.128129404322	-160.168927915237
ENSG00000112659.14|CUL9|protein_coding	turquoise	305.30042661044	100.958533726688	204.341892883752	-103.383359157065
ENSG00000168246.6|UBTD2|protein_coding	blue	422.390947774424	100.955597510393	321.43535026403	-220.479752753637
ENSG00000078043.16|PIAS2|protein_coding	turquoise	347.740720416846	100.934234749678	246.806485667168	-145.87225091749
ENSG00000121310.17|ECHDC2|protein_coding	blue	428.82314088873	100.93054998223	327.8925909065	-226.96204092427
ENSG00000100100.13|PIK3IP1|protein_coding	darkturquoise	435.583337810973	100.921332302905	334.662005508068	-233.740673205163
ENSG00000087494.16|PTHLH|protein_coding	darkturquoise	378.716681631516	100.751703880354	277.964977751162	-177.213273870808
ENSG00000165168.8|CYBB|protein_coding	yellow	477.477757973847	100.732919172159	376.744838801688	-276.011919629529
ENSG00000107438.9|PDLIM1|protein_coding	darkturquoise	401.999423080669	100.727401006861	301.272022073808	-200.544621066946
ENSG00000130755.13|GMFG|protein_coding	orange	470.051687622288	100.660823614344	369.390864007944	-268.7300403936
ENSG00000147854.17|UHRF2|protein_coding	turquoise	315.944857012545	100.555694008576	215.389163003969	-114.833468995393
ENSG00000145050.19|MANF|protein_coding	turquoise	324.630758851596	100.517925365039	224.112833486558	-123.594908121519
ENSG00000133639.6|BTG1|protein_coding	darkturquoise	388.525232899696	100.508452564023	288.016780335673	-187.50832777165
ENSG00000092621.13|PHGDH|protein_coding	darkturquoise	435.596869568932	100.48719948472	335.109670084212	-234.622470599492
ENSG00000084112.15|SSH1|protein_coding	turquoise	366.867004012884	100.462970681441	266.404033331443	-165.941062650002
ENSG00000168306.13|ACOX2|protein_coding	brown	474.712014518196	100.381587873516	374.33042664468	-273.948838771164
ENSG00000172086.9|KRCC1|protein_coding	blue	424.403490341549	100.377418654556	324.026071686993	-223.648653032437
ENSG00000136153.20|LMO7|protein_coding	blue	462.256182472374	100.376367409693	361.879815062681	-261.503447652988
ENSG00000111199.12|TRPV4|protein_coding	darkturquoise	385.498061750277	100.357099000349	285.140962749928	-184.783863749579
ENSG00000133742.14|CA1|protein_coding	blue	430.346513547298	100.333717457474	330.012796089823	-229.679078632349
ENSG00000145040.4|UCN2|protein_coding	darkturquoise	390.553219145537	100.305327746026	290.247891399511	-189.942563653485
ENSG00000125046.15|SSUH2|protein_coding	darkturquoise	353.635126109403	100.287468359689	253.347657749714	-153.060189390024
ENSG00000179750.16|APOBEC3B|protein_coding	darkturquoise	379.064259715861	100.182149143344	278.882110572516	-178.699961429172
ENSG00000134757.5|DSG3|protein_coding	darkturquoise	380.031855678141	100.179268586606	279.852587091535	-179.673318504929
ENSG00000197044.11|ZNF441|protein_coding	blue	440.79468390384	100.16956276926	340.62512113458	-240.455558365321
ENSG00000170209.5|ANKK1|protein_coding	darkturquoise	366.695096203676	100.142886611995	266.55220959168	-166.409322979685
ENSG00000137054.16|POLR1E|protein_coding	turquoise	295.282857846513	100.101248959612	195.181608886901	-95.0803599272885
ENSG00000107796.13|ACTA2|protein_coding	green	460.927771934087	100.096018039212	360.831753894875	-260.735735855663
ENSG00000103168.17|TAF1C|protein_coding	turquoise	368.588294610815	100.08708413192	268.501210478895	-168.414126346974
ENSG00000124743.6|KLHL31|protein_coding	turquoise	324.545524305386	100.084301952606	224.46122235278	-124.376920400174
ENSG00000203697.12|CAPN8|protein_coding	blue	487.464016180438	100.067057275232	387.396958905205	-287.329901629973
ENSG00000014257.16|ACP3|protein_coding	turquoise	307.797304527878	100.053294459319	207.744010068559	-107.69071560924
ENSG00000112182.15|BACH2|protein_coding	darkturquoise	385.835985443158	100.034768041938	285.80121740122	-185.766449359283
ENSG00000106278.12|PTPRZ1|protein_coding	darkturquoise	379.27833725157	100.009624639608	279.268712611962	-179.259087972355
ENSG00000170835.16|CEL|protein_coding	darkturquoise	373.830808640593	99.8023213920627	274.028487248531	-174.226165856468
ENSG00000183347.15|GBP6|protein_coding	darkturquoise	375.480127901978	99.7992424932611	275.680885408717	-175.881642915456
ENSG00000099968.18|BCL2L13|protein_coding	turquoise	319.105042984844	99.7973656539904	219.307677330853	-119.510311676863
ENSG00000083535.16|PIBF1|protein_coding	blue	429.416223243575	99.7217348082414	329.694488435334	-229.972753627093
ENSG00000179023.8|KLHDC7A|protein_coding	blue	455.407110019038	99.6863857599253	355.720724259113	-256.034338499188
ENSG00000081052.13|COL4A4|protein_coding	blue	449.283388845708	99.627270354308	349.6561184914	-250.028848137092
ENSG00000068078.20|FGFR3|protein_coding	darkturquoise	392.267833575644	99.6133687849255	292.654464790718	-193.041096005793
ENSG00000184454.7|NCMAP|protein_coding	blue	473.97853481144	99.5541810808652	374.424353730575	-274.870172649709
ENSG00000181552.4|EDDM3B|protein_coding	blue	484.968263426906	99.5517258549566	385.41653757195	-285.864811716993
ENSG00000072818.12|ACAP1|protein_coding	orange	389.437999490633	99.4283172667257	290.009682223907	-190.581364957182
ENSG00000117090.15|SLAMF1|protein_coding	orange	368.667048717439	99.4047636717869	269.262285045652	-169.857521373865
ENSG00000095752.7|IL11|protein_coding	turquoise	344.788564743593	99.3208684316147	245.467696311978	-146.146827880364
ENSG00000134574.12|DDB2|protein_coding	darkturquoise	370.537588262551	99.2994401757725	271.238148086779	-171.938707911006
ENSG00000180776.16|ZDHHC20|protein_coding	turquoise	345.187250831934	99.2302172629455	245.957033568988	-146.726816306043
ENSG00000196187.12|TMEM63A|protein_coding	brown	421.262912631288	99.1403153577077	322.12259727358	-222.982281915873
ENSG00000154102.11|C16orf74|protein_coding	darkturquoise	402.17818752612	99.1073327657033	303.070854760417	-203.963521994714
ENSG00000183741.12|CBX6|protein_coding	darkturquoise	376.269580671288	99.0403739909459	277.229206680342	-178.188832689396
ENSG00000177189.14|RPS6KA3|protein_coding	blue	463.475877564722	98.996188693496	364.479688871226	-265.48350017773
ENSG00000141542.11|RAB40B|protein_coding	turquoise	327.644907555206	98.9932746519216	228.651632903285	-129.658358251363
ENSG00000144040.13|SFXN5|protein_coding	turquoise	303.594542426365	98.9732006526467	204.621341773718	-105.648141121071
ENSG00000172349.17|IL16|protein_coding	orange	462.261688923906	98.970281347	363.291407576906	-264.321126229906
ENSG00000136235.17|GPNMB|protein_coding	darkturquoise	422.523448428959	98.8803244365529	323.643123992406	-224.762799555854
ENSG00000153283.13|CD96|protein_coding	orange	387.176170512776	98.8668634872591	288.309307025517	-189.442443538258
ENSG00000119787.14|ATL2|protein_coding	turquoise	315.132912660022	98.7757776354879	216.357135024535	-117.581357389047
ENSG00000117616.18|RSRP1|protein_coding	blue	406.661591184237	98.7749206481365	307.886670536101	-209.111749887964
ENSG00000071051.14|NCK2|protein_coding	turquoise	384.078500407396	98.7075126466782	285.370987760717	-186.663475114039
ENSG00000144476.6|ACKR3|protein_coding	darkturquoise	399.405119043919	98.6946736117646	300.710445432155	-202.01577182039
ENSG00000136250.12|AOAH|protein_coding	orange	397.621017274674	98.6913677342651	298.929649540408	-200.238281806143
ENSG00000196700.9|ZNF512B|protein_coding	turquoise	302.464364357784	98.6137179677309	203.850646390053	-105.236928422322
ENSG00000204767.4|INSYN2B|protein_coding	orange	436.356810009906	98.5953616295385	337.761448380368	-239.166086750829
ENSG00000188505.5|NCCRP1|protein_coding	darkturquoise	374.298096018914	98.5463348752563	275.751761143658	-177.205426268401
ENSG00000072952.19|IRAG1|protein_coding	green	474.747202059155	98.5138341100948	376.23336794906	-277.719533838965
ENSG00000242498.8|ARPIN|protein_coding	blue	438.970837567808	98.501489916327	340.469347651481	-241.967857735154
ENSG00000109107.14|ALDOC|protein_coding	turquoise	314.591764802141	98.4579914495489	216.133773352592	-117.675781903043
ENSG00000196739.15|COL27A1|protein_coding	turquoise	317.43155131537	98.414574170091	219.016977145279	-120.602402975188
ENSG00000005844.19|ITGAL|protein_coding	orange	440.740279359501	98.4122206201814	342.32805873932	-243.915838119139
ENSG00000179869.15|ABCA13|protein_coding	darkturquoise	387.875395925643	98.3992548433928	289.47614108225	-191.076886238858
ENSG00000136002.20|ARHGEF4|protein_coding	darkturquoise	440.014372605727	98.3147458714869	341.69962673424	-243.384880862753
ENSG00000238269.9|PAGE2B|protein_coding	turquoise	298.690607119902	98.095543441171	200.595063678731	-102.49952023756
ENSG00000101134.12|DOK5|protein_coding	blue	492.259121287429	98.072537661936	394.186583625493	-296.114045963557
ENSG00000114770.17|ABCC5|protein_coding	darkturquoise	404.845013248616	98.0644292140767	306.780584034539	-208.716154820463
ENSG00000100823.12|APEX1|protein_coding	turquoise	317.520541915672	98.0247655423773	219.495776373295	-121.471010830918
ENSG00000116171.19|SCP2|protein_coding	blue	434.535836074388	97.9862791837967	336.549556890591	-238.563277706794
ENSG00000122122.10|SASH3|protein_coding	orange	444.991290193305	97.9684304580055	347.022859735299	-249.054429277294
ENSG00000185046.18|ANKS1B|protein_coding	blue	400.547001963931	97.9590959776416	302.58790598629	-204.628810008648
ENSG00000183826.18|BTBD9|protein_coding	brown	420.184722779071	97.9462505088698	322.238472270201	-224.292221761331
ENSG00000042062.13|RIPOR3|protein_coding	turquoise	385.33621944173	97.9032686049253	287.432950836805	-189.52968223188
ENSG00000087448.11|KLHL42|protein_coding	darkturquoise	405.265687197199	97.9031124694314	307.362574727767	-209.459462258336
ENSG00000084453.16|SLCO1A2|protein_coding	darkturquoise	362.710410324365	97.8866810414253	264.82372928294	-166.937048241515
ENSG00000189280.3|GJB5|protein_coding	darkturquoise	359.881124330816	97.8573785413723	262.023745789443	-164.166367248071
ENSG00000205358.4|MT1H|protein_coding	turquoise	317.909867111849	97.7399797291246	220.169887382724	-122.429907653599
ENSG00000142910.16|TINAGL1|protein_coding	darkturquoise	427.823563622619	97.7214763460752	330.102087276544	-232.380610930469
ENSG00000009790.15|TRAF3IP3|protein_coding	orange	385.201716032415	97.7089700929617	287.492745939453	-189.783775846492
